row_id,date,rel_lat,rel_lon,T2M_MAX,T2M_MIN,T2M,RH2M,QV2M,TSOIL1,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,CLOUD_AMT,GWETTOP,GWETROOT,WS10M,WD10M,PS,PRECTOTCORR,TS,EVLAND,WBT
LOC009_D11309,2014-12-17,2.33,4.68,22.4568,7.120400000000001,13.4916,51.8396,4.604,14.534,3.7836,3.7848,7.66,0.3936,0.4144,3.4796,298.068,100.6608,0.0012,13.4252,0.7824000000000001,16.0757
LOC009_D11310,2014-12-18,2.33,4.68,21.454,5.693200000000001,12.67,46.51480000000001,3.9704,13.308799999999998,3.3192000000000004,3.4142,10.03,0.3932,0.4135999999999999,2.8756,289.3,100.7344,0.0,11.9988,0.654,14.4561
LOC009_D11311,2014-12-19,2.33,4.68,19.9096,5.806,12.7288,42.686400000000006,3.6844,12.646,2.9784,3.0866,39.78,0.3932,0.4064,2.056,286.492,100.8088,0.0,11.4396,0.5492,12.6242
LOC009_D11312,2014-12-20,2.33,4.68,19.79,5.5936,12.0916,44.194,3.6956,12.2472,2.2373,3.1092,80.05,0.386,0.4052,2.882,289.716,100.516,0.0,11.1876,0.6036,12.7339
LOC009_D11313,2014-12-21,2.33,4.68,21.9064,5.228400000000001,13.2288,37.177600000000005,3.2460000000000004,12.6368,2.5738,3.42,37.39,0.3848,0.4052,1.6944,306.41200000000003,100.4012,0.0,11.6268,0.7008,13.4316
LOC009_D11314,2014-12-22,2.33,4.68,21.9984,6.9748,13.63,33.322399999999995,3.1008,11.916,1.5266,3.7054,47.22,0.3848,0.4048,1.4051999999999998,132.088,100.3632,0.0,10.8644,0.5864,12.8845
LOC009_D11315,2014-12-23,2.33,4.68,23.747200000000003,5.9232000000000005,13.5912,42.0636,3.8708,12.734000000000002,2.0666,3.4502000000000006,41.55,0.3843999999999999,0.4044,2.0468,114.34,100.3664,0.0,12.3972,0.6664,15.6973
LOC009_D11316,2014-12-24,2.33,4.68,23.8352,8.4596,14.3748,44.2372,4.3016000000000005,13.4092,2.3448,3.2323000000000004,35.87,0.3832,0.4044,2.0628,314.75600000000003,100.5612,0.0,13.0448,0.6524,16.1135
LOC009_D11317,2014-12-25,2.33,4.68,21.933200000000003,6.4232000000000005,13.0328,49.1432,4.3504000000000005,13.1624,3.0314,3.097700000000001,10.03,0.3832,0.4044,2.9876,294.38800000000003,100.51720000000002,0.0,12.3412,0.5908,15.2394
LOC009_D11318,2014-12-26,2.33,4.68,21.7196,5.59,12.2948,47.4116,3.9428,12.7232,3.0245000000000006,3.0686,7.32,0.3832,0.4044,3.4760000000000004,288.332,100.326,0.0,11.896,0.652,14.8095
LOC009_D11319,2014-12-27,2.33,4.68,22.3232,5.757999999999999,13.4024,40.6096,3.6024000000000003,12.6176,2.6892,3.2047,21.09,0.376,0.4036,2.8548,284.228,100.3984,0.0,11.7552,0.6332,14.302
LOC009_D11320,2014-12-28,2.33,4.68,22.292,7.0512,14.0856,36.5724,3.4892000000000003,12.2648,2.5447,3.1435000000000004,30.46,0.3756,0.3964,1.764,313.38,100.5508,0.0,11.4148,0.6036,13.6427
LOC009_D11321,2014-12-29,2.33,4.68,21.9008,6.8744,14.1176,33.309200000000004,3.174,11.7932,1.6502,3.3982,47.69,0.3756,0.3952,1.2228,78.72,100.3632,0.0,10.808,0.5708000000000001,12.8066
LOC009_D11322,2014-12-30,2.33,4.68,20.9044,7.4012,12.97,38.49080000000001,3.4548,11.5792,2.3527,3.2885000000000004,33.52,0.3743999999999999,0.3952,1.7844,83.324,100.1948,0.0,10.8868,0.5744,12.8298
LOC009_D11323,2014-12-31,2.33,4.68,24.366,6.0088,13.908400000000002,51.66440000000001,4.885999999999999,13.036,2.7509,3.0778,46.21,0.374,0.3944,3.0968,90.96,100.228,0.0,13.3744,0.5768,17.7053
LOC014_D11294,2014-12-02,4.75,4.08,28.498,10.8188,18.1104,39.2876,4.8596,17.9588,3.4362,3.93876,37.1036,0.3696,0.402,3.6444,288.04400000000004,99.4896,0.0,17.3304,1.0012,19.0944
LOC014_D11295,2014-12-03,4.75,4.08,28.6564,10.6864,18.0936,40.648,4.9332,17.7452,3.369604,3.68918,23.8224,0.3624,0.402,4.2812,286.112,99.4548,0.0,17.4144,1.0836,19.478
LOC014_D11296,2014-12-04,4.75,4.08,28.0876,10.7292,18.3632,39.7464,4.945200000000001,17.506800000000002,3.018548,3.516952,24.928800000000003,0.3696,0.4008,2.5896000000000003,292.92,99.65720000000002,0.0,16.8156,0.8292,18.8475
LOC014_D11297,2014-12-05,4.75,4.08,27.9352,12.7776,18.3368,40.0972,5.0192,17.32,2.998428,3.6408,33.5384,0.3624,0.4,2.714,294.896,99.844,0.1044,16.8668,0.9288,18.7884
LOC014_D11298,2014-12-06,4.75,4.08,27.5492,10.0504,17.2816,40.6168,4.732,16.9428,3.530792,3.608752,12.6676,0.3611999999999999,0.3996,3.714,286.7,99.7368,0.0,16.5192,0.9208,18.5685
LOC014_D11299,2014-12-07,4.75,4.08,26.4912,11.6928,17.6808,36.9628,4.4816,17.2648,3.44878,3.814448,39.2528,0.3611999999999999,0.3992,3.4115999999999995,278.608,99.5896,0.0,16.8836,0.846,17.0512
LOC014_D11300,2014-12-08,4.75,4.08,27.0908,10.7444,17.416800000000002,34.739200000000004,4.0656,17.2456,2.481728,3.65544,63.4404,0.3524,0.392,3.3804000000000003,288.828,99.652,0.0,16.698,0.9476,17.1096
LOC014_D11301,2014-12-09,4.75,4.08,27.2492,11.0168,17.3508,33.857600000000005,3.954,16.33,2.501472,3.652536,36.3292,0.3524,0.392,2.468,287.54,99.794,0.0,15.4648,0.772,17.0633
LOC014_D11302,2014-12-10,4.75,4.08,26.6656,9.9044,16.273600000000002,35.141200000000005,3.8136,15.853600000000002,3.060792,3.802664,47.4296,0.3516,0.3908,3.2088,289.872,99.7788,0.0,15.0672,0.8240000000000001,16.8518
LOC014_D11303,2014-12-11,4.75,4.08,26.1016,7.2428,14.7244,31.8292,3.0384,14.8244,3.953024000000001,4.087876,34.5156,0.3448,0.3903999999999999,3.6456,291.528,99.8556,0.1884,13.5848,0.884,15.7829
LOC014_D11304,2014-12-12,4.75,4.08,23.8364,9.8296,15.7396,31.492,3.3480000000000003,13.8784,3.831256,3.93816,22.4088,0.3908,0.3916,1.4124,247.72,99.93359999999998,2.8764,12.9444,0.8588,13.9853
LOC014_D11305,2014-12-13,4.75,4.08,16.0612,9.7392,12.5736,67.52199999999999,6.142,13.0732,0.558512,3.0324,97.2724,0.3912,0.3916,2.6904000000000003,74.34,100.054,2.4324,12.0592,0.4292,12.329
LOC014_D11306,2014-12-14,4.75,4.08,20.8932,11.4748,15.0384,85.8248,9.0508,15.0944,2.71708,3.392412,63.748000000000005,0.4744,0.4128,3.8932,130.976,99.9724,9.7672,15.0288,1.0512,19.1231
LOC014_D11307,2014-12-15,4.75,4.08,21.538400000000003,10.1368,14.613599999999998,78.7184,7.9632,14.8144,1.8924,2.9702960000000003,51.9296,0.46,0.4204,2.2656,285.756,99.9824,7.2896,14.1976,1.2652,18.8415
LOC014_D11308,2014-12-16,4.75,4.08,20.7116,7.7872,13.4488,71.05199999999999,6.5948,14.1996,3.88298,3.927848,6.2532,0.4372,0.4283999999999999,3.5328,296.63199999999995,100.1276,4.9868,13.378799999999998,1.1168,17.0774
LOC014_D11309,2014-12-17,4.75,4.08,22.0676,6.716799999999999,12.588,49.782,4.2224,13.3692,3.83746,3.864672,4.7388,0.4012,0.4287999999999999,4.402,289.728,100.0444,0.1012,12.3204,0.974,15.4459
LOC014_D11310,2014-12-18,4.75,4.08,22.0184,4.5388,11.6728,48.1528,3.878,12.3616,3.16822,3.624072,21.458,0.398,0.428,3.1736,289.24,100.1676,0.0,11.3292,0.7859999999999999,15.1701
LOC014_D11311,2014-12-19,4.75,4.08,20.612,6.4288,12.0628,46.5132,3.8808,12.2828,2.095288,3.551456,77.8672,0.398,0.428,2.5780000000000003,292.556,100.2876,0.0,11.2708,0.6115999999999999,13.7448
LOC014_D11312,2014-12-20,4.75,4.08,22.9996,6.670799999999999,12.5824,46.357600000000005,3.952,12.598,2.159552,4.150108,72.862,0.3896,0.4208,3.3092,284.136,99.9392,0.0,12.0052,0.7972,15.7378
LOC014_D11313,2014-12-21,4.75,4.08,22.1896,4.0604000000000005,11.418399999999998,45.485200000000006,3.572,11.7972,2.369516,3.446044,44.1428,0.3892,0.4208,2.6896,287.16,99.8984,0.0,10.736,0.736,14.926
LOC014_D11314,2014-12-22,4.75,4.08,22.4776,5.412000000000001,12.7228,39.8756,3.3808,11.8932,1.749736,3.5073000000000003,46.778400000000005,0.3892,0.4192,2.2916000000000003,279.848,99.876,0.0,11.1656,0.7239999999999999,14.3139
LOC014_D11315,2014-12-23,4.75,4.08,21.5664,7.607200000000001,13.2488,35.7868,3.2236,11.808,3.150576,3.706656,30.39,0.3888,0.4183999999999999,1.8096,261.35200000000003,99.93359999999998,0.0,11.0048,0.7084,12.9429
LOC014_D11316,2014-12-24,4.75,4.08,22.724,7.0884,13.0124,42.6596,3.7912,12.1172,3.450248,3.582224,13.0132,0.3879999999999999,0.418,2.8164,294.24,100.0556,0.0,11.758,0.7644,14.9463
LOC014_D11317,2014-12-25,4.75,4.08,22.5164,5.416799999999999,12.2052,48.9996,4.0664,12.3452,3.560036,3.669664,11.27,0.3868,0.418,3.4312,286.78,99.9756,0.0,11.7976,0.7684000000000001,15.7178
LOC014_D11318,2014-12-26,4.75,4.08,22.2536,4.9724,11.8948,48.6124,3.9436,12.184399999999998,1.793768,3.2814840000000003,41.218,0.3864,0.418,4.0864,287.68,99.7528,0.0,11.6188,0.8051999999999999,15.437
LOC014_D11319,2014-12-27,4.75,4.08,21.5404,4.3224,11.2536,49.3064,3.8952,11.6884,2.1871080000000003,3.55572,42.6832,0.3868,0.4108,3.4368,280.784,99.8304,0.0,10.7624,0.6616,14.9261
LOC014_D11320,2014-12-28,4.75,4.08,22.1144,4.702,11.5684,43.5388,3.4188,11.44,2.8432280000000003,4.00366,33.4572,0.3792,0.4096,3.2072,292.916,100.0496,0.0,10.618,0.7303999999999999,14.5743
LOC014_D11321,2014-12-29,4.75,4.08,23.0048,5.5336,12.2716,40.912400000000005,3.4016,11.5632,2.76736,4.14548,35.2456,0.3788,0.4092,2.8012,296.756,99.8836,0.0,11.056399999999998,0.7495999999999999,14.9059
LOC014_D11322,2014-12-30,4.75,4.08,22.538,6.4048,13.0444,40.58,3.6332,11.9424,1.875216,3.802476,53.6976,0.3788,0.4088,2.0372,224.308,99.7452,0.0,11.454,0.7016,14.4727
LOC014_D11323,2014-12-31,4.75,4.08,24.142000000000003,8.622,15.3268,41.314400000000006,4.3180000000000005,12.8116,3.3604360000000004,3.4137880000000003,42.607600000000005,0.3788,0.4088,1.5232,258.42,99.8752,0.0,13.0936,0.6452,15.9012
LOC110_D11294,2014-12-02,0.0,5.6,26.8504,10.7652,17.328000000000003,50.9288,6.1416,17.2412,4.644308,4.7432240000000006,37.6836,0.4928,0.514,3.2532,323.48400000000004,95.1696,0.0,16.6596,2.1396,19.7398
LOC110_D11295,2014-12-03,0.0,5.6,26.5244,9.496,16.7724,47.9344,5.5296,16.605999999999998,4.570232000000001,4.627516,37.1528,0.4836,0.5064,3.582,333.456,95.1396,0.0,16.029600000000002,2.1152,18.9724
LOC110_D11296,2014-12-04,0.0,5.6,27.0768,10.8996,17.648,44.5656,5.5356000000000005,16.598,4.298151999999999,4.434856,33.0704,0.4828,0.5048,2.5664,187.624,95.22,0.0,16.266399999999997,1.8756,18.8732
LOC110_D11297,2014-12-05,0.0,5.6,26.2944,11.2244,17.16,47.5992,5.7116,16.5076,3.99096,4.099856,48.2948,0.4736,0.4992,2.8348,22.368,95.3476,0.0,16.0468,1.7668,18.722
LOC110_D11298,2014-12-06,0.0,5.6,25.7664,10.5268,16.552,46.1572,5.3192,16.1068,4.130264,4.150688,34.8196,0.4736,0.4964,2.708,11.384,95.3184,0.0,15.4032,1.65,18.0397
LOC110_D11299,2014-12-07,0.0,5.6,26.3872,10.546,17.758,35.99,4.4948,15.5812,4.37556,4.427552,36.448,0.4672,0.4947999999999999,1.8532,192.884,95.2248,0.0,14.941200000000002,1.5784,16.7901
LOC110_D11300,2014-12-08,0.0,5.6,26.3972,11.4752,18.534,33.51520000000001,4.4836,15.702,4.450104,4.556196,31.6432,0.4636,0.4947999999999999,1.4072,190.14,95.2332,0.0,15.3984,1.544,16.3344
LOC110_D11301,2014-12-09,0.0,5.6,27.0632,11.906,18.886,34.1592,4.656,16.34,4.424707999999999,4.497092,40.162400000000005,0.4636,0.4864,1.5064,18.504,95.306,0.0,16.1812,1.5616,16.9766
LOC110_D11302,2014-12-10,0.0,5.6,27.1524,11.8148,18.0004,40.0852,5.139200000000001,16.4528,4.262595999999999,4.322075999999999,35.7144,0.4572,0.4864,2.1232,17.524,95.2852,0.0,16.250799999999998,1.5716,18.1494
LOC110_D11303,2014-12-11,0.0,5.6,25.89,10.1884,17.183999999999997,47.3588,5.8344000000000005,16.5372,3.936648,4.19932,74.04360000000001,0.4564,0.4847999999999999,2.204,48.288,95.3628,0.144,16.5212,1.3788,18.3396
LOC110_D11304,2014-12-12,0.0,5.6,24.76,11.0128,16.7076,53.3532,6.4088,16.677599999999998,3.717028,3.970592,82.29639999999999,0.4664,0.4847999999999999,2.212,119.276,95.376,1.362,16.3724,1.2652,18.3028
LOC110_D11305,2014-12-13,0.0,5.6,23.3428,12.7224,17.182000000000002,63.404,7.946000000000001,16.852,1.90142,3.468912,98.9852,0.462,0.48,1.8892,169.488,95.3656,0.0528,16.848399999999998,0.7903999999999999,18.4888
LOC110_D11306,2014-12-14,0.0,5.6,21.1724,14.5208,17.046,80.7888,10.2452,17.0092,2.350956,3.612224,82.8072,0.4844,0.48,2.804,175.092,95.304,3.836,16.8764,0.9068,18.7553
LOC110_D11307,2014-12-15,0.0,5.6,19.346,10.8224,15.461199999999998,89.7168,10.3484,16.2968,1.529504,3.181952,72.0168,0.5904,0.5084000000000001,2.5944,318.76,95.3404,15.0404,15.1524,1.1872,18.0909
LOC110_D11308,2014-12-16,0.0,5.6,21.3028,7.56,13.0376,64.30279999999999,5.833600000000001,14.2816,3.961996000000001,4.101416,42.1516,0.502,0.5148,3.0496,347.66799999999995,95.5648,0.0144,13.004,1.6935999999999998,16.75
LOC110_D11309,2014-12-17,0.0,5.6,20.8884,5.0884,11.854,61.9572,5.2576,12.8996,4.311712,4.4557400000000005,45.1484,0.4871999999999999,0.5075999999999999,3.2652,183.54,95.5804,0.0,11.6928,1.3952,16.0652
LOC110_D11310,2014-12-18,0.0,5.6,22.4328,5.716,12.9552,50.8408,4.5608,12.862,4.240204,4.291208,41.5688,0.482,0.5048,2.3848,18.292,95.6336,0.0,12.2056,1.4379999999999995,15.9119
LOC110_D11311,2014-12-19,0.0,5.6,21.058000000000003,7.4656,12.7128,49.838,4.4832,12.956,4.1194120000000005,4.205252000000001,42.0536,0.4772,0.5,2.404,24.948,95.698,0.0,12.0876,1.216,14.5866
LOC110_D11312,2014-12-20,0.0,5.6,23.848000000000003,7.6068,14.6152,44.81400000000001,4.5728,13.5416,3.652432,4.075075999999999,69.0252,0.4748,0.4984,1.6536000000000002,10.816,95.4136,0.0,13.3592,1.3708,16.2143
LOC110_D11313,2014-12-21,0.0,5.6,23.7456,7.7784,14.0872,48.026,4.688,13.9456,3.586264,3.677648000000001,49.4252,0.4748,0.4976,2.0732,48.732,95.2848,0.0,13.52,1.3488,16.6221
LOC110_D11314,2014-12-22,0.0,5.6,24.6332,5.902,14.2564,46.2072,4.5492,13.5904,3.876292,3.8953,33.6852,0.4672,0.4947999999999999,1.9072,82.42399999999999,95.2556,0.0,13.1564,1.4156,17.0925
LOC110_D11315,2014-12-23,0.0,5.6,24.8048,9.7272,16.2564,47.6156,5.438,14.2376,4.099372,4.189776,33.4776,0.4672,0.49,1.2672,175.62,95.3036,0.0,14.1228,1.328,17.4594
LOC110_D11316,2014-12-24,0.0,5.6,25.5628,9.5408,15.8656,50.4772,5.5512,14.7052,4.04426,4.115816000000001,30.788,0.4648,0.4883999999999999,1.8948000000000005,22.476,95.4464,0.0,14.5868,1.36,18.557
LOC110_D11317,2014-12-25,0.0,5.6,24.416,8.0984,14.4148,51.732,5.206,14.4408,4.05638,4.151984,38.1244,0.4572,0.4876,2.7664,159.864,95.4224,0.0,13.991599999999998,1.3148000000000002,17.7589
LOC110_D11318,2014-12-26,0.0,5.6,22.4568,7.1892,13.232,51.0172,4.7944,13.6292,3.750988,3.839020000000001,44.0808,0.4556,0.4847999999999999,2.9312,351.13200000000006,95.2588,0.0,12.7152,1.1972,15.958
LOC110_D11319,2014-12-27,0.0,5.6,21.7112,5.1576,11.7132,46.6692,3.84,12.418400000000002,3.994376,4.081492,46.41479999999999,0.4556,0.48,2.6108,133.564,95.3428,0.0,11.3452,1.2056,14.6956
LOC110_D11320,2014-12-28,0.0,5.6,21.0096,3.9808,11.0364,45.9612,3.6208,11.6476,4.107404,4.218412,47.3184,0.4508,0.4784,2.6556,38.176,95.432,0.0,10.6676,1.1284,14.0026
LOC110_D11321,2014-12-29,0.0,5.6,22.0492,3.816,11.568,47.2992,3.868,11.8444,4.17922,4.288892000000001,43.7924,0.45,0.4784,2.6472,44.9,95.236,0.0,11.33,1.1524,15.0728
LOC110_D11322,2014-12-30,0.0,5.6,24.5512,5.0268,13.806,50.2432,4.892,13.104,3.910724,4.138952,34.2996,0.4456,0.4748,2.4704,87.596,95.0424,0.0,13.4076,1.1292,17.6495
LOC110_D11323,2014-12-31,0.0,5.6,24.4052,10.0676,16.459600000000002,75.0968,9.0832,15.34,3.25364,4.055612,51.24,0.462,0.4748,2.9268,103.728,95.1036,2.5716,16.4224,1.0448,21.0884
LOC004_D11294,2014-12-02,3.54,7.19,25.042800000000003,9.6424,16.4172,65.4988,7.358,15.8312,3.108576,3.803236,38.5748,0.5112000000000001,0.528,2.1444,267.5,100.2656,0.0,15.3656,1.4304,20.3378
LOC004_D11295,2014-12-03,3.54,7.19,24.5364,9.5012,16.723599999999998,59.6104,6.846,15.598400000000002,2.479528,3.379264,72.68,0.508,0.5248,2.1896,280.112,100.2452,0.0,15.0012,1.4816,19.0296
LOC004_D11296,2014-12-04,3.54,7.19,25.6368,10.5688,17.5088,57.0208,6.823200000000001,15.6688,1.599704,2.935976,57.0884,0.5028,0.5196000000000001,1.2268,256.272,100.44,0.0,15.38,1.3796000000000002,19.6284
LOC004_D11297,2014-12-05,3.54,7.19,25.386,11.9156,17.8836,58.6244,7.284,15.968800000000002,1.938244,2.987576,39.1972,0.5012,0.5184000000000001,1.6468,292.872,100.5852,0.0,15.7268,1.3007999999999995,19.6455
LOC004_D11298,2014-12-06,3.54,7.19,24.7712,10.216,16.083199999999998,57.758,6.3148,15.6308,1.4471120000000002,3.189048,52.618,0.498,0.518,2.9156,271.79200000000003,100.524,0.0,14.9744,1.5019999999999998,18.9688
LOC004_D11299,2014-12-07,3.54,7.19,23.9216,10.1252,16.078,55.1984,6.1168,15.1248,2.339932,3.494492,48.254000000000005,0.4916,0.5148,2.2644,267.60400000000004,100.394,0.0,14.498399999999998,1.3232,17.8411
LOC004_D11300,2014-12-08,3.54,7.19,23.93,9.3956,16.1024,54.8908,6.0188,14.8676,2.108992,3.435608,67.4444,0.4912,0.5096,2.2112,268.388,100.4296,0.0,14.5604,1.378,17.8036
LOC004_D11301,2014-12-09,3.54,7.19,25.1884,11.4884,17.1264,48.4112,5.6752,15.626,2.0965240000000005,3.43668,48.8676,0.488,0.5084000000000001,2.2128,274.992,100.54800000000002,0.0,15.1532,1.4028,17.911
LOC004_D11302,2014-12-10,3.54,7.19,24.7324,8.7676,15.2256,50.8104,5.26,14.425999999999998,1.916256,3.5524879999999994,52.5892,0.4816,0.5048,3.0456,276.81600000000003,100.5148,0.0,13.6728,1.4304,17.8925
LOC004_D11303,2014-12-11,3.54,7.19,19.1752,9.504,13.1432,56.0516,5.206,13.1668,2.698864,3.73668,65.1276,0.488,0.5048,2.5348,263.37600000000003,100.6204,0.0,11.7024,0.7956,13.7693
LOC004_D11304,2014-12-12,3.54,7.19,22.4388,6.8912,14.0276,45.3252,4.2444,12.2092,3.764996,3.783072,12.6008,0.5036,0.5048,1.4076,273.248,100.7292,2.5812,11.4012,1.2464,15.1115
LOC004_D11305,2014-12-13,3.54,7.19,18.898,8.9416,13.764399999999998,55.5052,5.3748000000000005,12.4968,2.1341840000000003,3.311128,98.26,0.4864,0.5048,2.8972,328.04799999999994,100.7784,0.2288,12.3588,1.1224,13.4552
LOC004_D11306,2014-12-14,3.54,7.19,19.2996,13.3424,15.6992,83.5008,9.2068,15.1764,0.9979,3.400456,89.3236,0.5152,0.5048,3.708,24.74,100.7544,4.9804,15.4604,0.8308,17.2852
LOC004_D11307,2014-12-15,3.54,7.19,23.3556,13.4432,17.113599999999998,80.5188,9.5952,16.5464,2.680992,3.337984,57.415600000000005,0.5048,0.5132,1.8728,188.912,100.684,1.842,17.0752,1.19,20.8199
LOC004_D11308,2014-12-16,3.54,7.19,22.6168,10.3184,15.3156,74.00439999999999,7.6484,15.843600000000002,2.0438,3.0357760000000003,45.9916,0.5068,0.5136,3.6552,284.24,100.8124,1.1456,15.138799999999998,1.5452,19.2509
LOC004_D11309,2014-12-17,3.54,7.19,22.248,7.818799999999999,13.62,67.1488,6.1612,14.2564,3.40118,3.61702,6.2708,0.4964,0.5132,3.7528,274.172,100.7736,0.4871999999999999,13.4168,1.4823999999999995,17.9949
LOC004_D11310,2014-12-18,3.54,7.19,21.382800000000003,5.9148000000000005,12.2324,59.3312,5.0488,12.9132,3.530032,3.5696600000000003,6.5948,0.4864,0.5048,3.048,274.14,100.912,0.0,11.8128,1.2628,16.1629
LOC004_D11311,2014-12-19,3.54,7.19,20.5656,5.574400000000001,12.0372,59.3808,4.98,12.2664,3.2994959999999995,3.4451279999999995,28.3188,0.4864,0.5036,2.2056,278.612,101.0448,0.0,11.428,1.0008,15.437
LOC004_D11312,2014-12-20,3.54,7.19,20.81,5.956799999999999,12.1232,58.6328,4.9912,12.1052,2.940284,3.375292,53.83559999999999,0.482,0.5036,3.0008000000000004,277.224,100.716,0.0,11.3696,1.0536,15.5574
LOC004_D11313,2014-12-21,3.54,7.19,21.906,4.8636,11.7904,56.28639999999999,4.5932,12.0544,2.650992,3.15176,39.4184,0.4768,0.5032,2.5408,276.284,100.6476,0.0,11.2384,1.1912,16.2158
LOC004_D11314,2014-12-22,3.54,7.19,21.452,5.5604,12.0596,51.3528,4.2916,11.538800000000002,1.869052,3.0307,34.5796,0.4764,0.4947999999999999,2.4804,281.296,100.6408,0.0,10.7408,1.1056,15.1365
LOC004_D11315,2014-12-23,3.54,7.19,21.38,6.4448,12.4132,48.336400000000005,4.1344,11.6332,1.992216,3.1445800000000004,43.7296,0.472,0.4936,2.31,279.36400000000003,100.6944,0.0,10.9508,1.1484,14.6522
LOC004_D11316,2014-12-24,3.54,7.19,21.6996,5.8384,12.4824,49.7292,4.3168,11.55,1.4238240000000002,3.170784,55.9984,0.4668,0.4936,2.7984,279.904,100.806,0.0,11.0188,1.1572,15.1224
LOC004_D11317,2014-12-25,3.54,7.19,21.3656,5.2784,11.9476,58.7272,4.876,11.7968,1.905476,3.2883320000000005,60.8092,0.4664,0.4932,3.1044,274.504,100.724,0.0,11.3264,1.1068,16.0665
LOC004_D11318,2014-12-26,3.54,7.19,21.2236,4.9784,11.5864,60.4652,4.8876,11.6956,2.367916,3.2409360000000005,36.5092,0.4632,0.49,3.3692,275.052,100.494,0.0,11.156399999999998,1.0952,16.1711
LOC004_D11319,2014-12-27,3.54,7.19,20.41,4.4748,11.3036,59.1432,4.7252,11.3976,2.04866,3.390056,38.8828,0.4632,0.49,2.902,277.388,100.6004,0.0,10.6104,0.99,15.2665
LOC004_D11320,2014-12-28,3.54,7.19,21.8952,4.9212,12.0688,55.5028,4.5912,11.3708,1.740528,3.253592,60.3488,0.462,0.4836,2.3336,289.16,100.8112,0.0,10.8656,0.956,16.0983
LOC004_D11321,2014-12-29,3.54,7.19,22.8832,5.8564,13.2272,49.775200000000005,4.4784,12.0796,2.00446,3.5595440000000003,51.2776,0.4532,0.4836,2.3888,280.024,100.624,0.0,11.9636,1.098,16.1453
LOC004_D11322,2014-12-30,3.54,7.19,22.324,6.9772,13.476400000000002,50.2388,4.6652,12.6272,2.646592,3.770836,42.9256,0.4532,0.4832,1.9636,263.948,100.5104,0.0,12.396,1.0784,15.7317
LOC004_D11323,2014-12-31,3.54,7.19,25.3976,8.7784,16.0704,51.1216,5.6412,13.9384,3.6017680000000003,3.868876,29.698,0.452,0.48,1.8844,309.14,100.5852,0.0,14.570799999999998,1.1108,18.5151
LOC018_D11294,2014-12-02,1.49,1.71,29.218400000000003,12.22,19.2164,40.722,5.296800000000001,19.4372,4.559404,4.655232000000001,35.102799999999995,0.4412,0.5396,3.164,319.224,97.0324,0.0,18.994,1.052,19.9508
LOC018_D11295,2014-12-03,1.49,1.71,29.008,11.6228,19.0264,38.536,4.9484,19.1648,4.56188,4.623504,26.708,0.4336,0.5396,3.5976,319.284,97.0264,0.0,18.6084,0.9884,19.3629
LOC018_D11296,2014-12-04,1.49,1.71,28.8996,11.1624,19.3896,37.4528,4.9788,18.8416,4.596856,4.627528000000001,39.746,0.4296,0.5372,2.6268,342.94800000000004,97.0884,0.0,18.3656,0.8740000000000001,19.066
LOC018_D11297,2014-12-05,1.49,1.71,27.9868,13.742,19.544,35.4072,4.8396,18.572,4.50386,4.55446,39.6676,0.4208,0.5319999999999999,1.9444,31.384,97.2248,0.0388,17.9852,0.8248000000000001,17.943
LOC018_D11298,2014-12-06,1.49,1.71,27.734,14.022,19.2904,34.676,4.6808,18.1716,4.406756000000001,4.509831999999999,47.3472,0.4132,0.5319999999999999,1.7275999999999998,133.808,97.1908,0.0,17.6396,0.7592,17.6017
LOC018_D11299,2014-12-07,1.49,1.71,27.832,12.6024,19.5064,29.478,3.9648,17.851599999999998,4.465911999999999,4.60344,42.8156,0.4132,0.5319999999999999,1.4512,326.76,97.0672,0.0,17.1384,0.7164,16.6213
LOC018_D11300,2014-12-08,1.49,1.71,27.8692,13.836,19.6772,28.1088,3.8952,17.8336,4.395032,4.582312,50.968,0.4056,0.5319999999999999,1.3136,67.61200000000001,97.0472,0.0,17.6712,0.7456,16.3557
LOC018_D11301,2014-12-09,1.49,1.71,29.0184,11.2764,19.2432,33.7976,4.4716,18.5324,4.417804,4.48802,33.9296,0.3956,0.5319999999999999,2.1736,121.096,97.0844,0.0,18.3004,0.7095999999999999,18.4293
LOC018_D11302,2014-12-10,1.49,1.71,27.6976,12.2612,18.2892,37.0216,4.7048000000000005,18.3392,4.283404,4.40564,53.7688,0.3879999999999999,0.5296,2.0736,58.412,97.1168,0.0,18.066,0.6376000000000001,18.0237
LOC018_D11303,2014-12-11,1.49,1.71,26.2816,12.3628,17.8648,36.5392,4.567200000000001,18.3384,3.522776,3.939928,48.1488,0.3792,0.5296,2.98,87.8,97.1792,0.0,17.9952,0.5884,16.8071
LOC018_D11304,2014-12-12,1.49,1.71,22.2268,11.896,15.9936,54.5336,6.236000000000001,17.048,2.429232,3.197732,59.2512,0.4503999999999999,0.5319999999999999,3.0008,115.896,97.1252,3.7488,16.0412,0.7624,16.2556
LOC018_D11305,2014-12-13,1.49,1.71,22.1092,12.3388,17.0424,84.79,10.613600000000002,17.1976,2.432764,3.399332,82.0652,0.64,0.552,4.295999999999999,172.852,96.9828,19.7676,17.046000000000003,1.0484,20.1749
